"ano,""id_aluno"",""id_escola"",""id_municipio"",""sigla_uf"",""serie"",""caderno"",""rede_codigo"",""rede"",""presenca"",""preenchimento_caderno"",""alfabetizado"",""proficiencia"",""peso_aluno"",""municipio_taxa_alfabetizacao"",""municipio_media_portugues"",""municipio_prop_nivel_0"",""municipio_prop_nivel_1"",""municipio_prop_nivel_2"",""municipio_prop_nivel_3"",""municipio_prop_nivel_4"",""municipio_prop_nivel_5"",""municipio_prop_nivel_6"",""municipio_prop_nivel_7"",""municipio_prop_nivel_8"",""uf_taxa_alfabetizacao"",""uf_media_portugues"",""uf_prop_nivel_0"",""uf_prop_nivel_1"",""uf_prop_nivel_2"",""uf_prop_nivel_3"",""uf_prop_nivel_4"",""uf_prop_nivel_5"",""uf_prop_nivel_6"",""uf_prop_nivel_7"",""uf_prop_nivel_8"",""meta_municipio_taxa_alfabetizacao"",""meta_municipio_nivel_alfabetizacao"",""meta_municipio_percentual_participacao"",""meta_municipio_2024"",""meta_municipio_2025"",""meta_municipio_2026"",""meta_municipio_2027"",""meta_municipio_2028"",""meta_municipio_2029"",""meta_municipio_2030"",""meta_uf_taxa_alfabetizacao"",""meta_uf_percentual_participacao"",""meta_uf_2024"",""meta_uf_2025"",""meta_uf_2026"",""meta_uf_2027"",""meta_uf_2028"",""meta_uf_2029"",""meta_uf_2030"",""meta_brasil_taxa_alfabetizacao"",""meta_brasil_percentual_participacao"",""meta_brasil_2024"",""meta_brasil_2025"",""meta_brasil_2026"",""meta_brasil_2027"",""meta_brasil_2028"",""meta_brasil_2029"",""meta_brasil_2030"""
"2023,""26069729"",""60011845"",""2601201"",""PE"",""2"",""1"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""761.603434"",""0.8690579"",""59.53"",""744.6785"",,,,,,,,,,""58.91"",""747.4203"",,,,,,,,,,""59.5"",""2"",""92.31"",""62.92"",""66.19"",""69.31"",""72.26"",""75.03"",""77.62"",""80.0"",""59.0"",""91.93"",""62.4"",""65.8"",""69.0"",""72.1"",""74.9"",""77.6"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""17016978"",""60003997"",""1713809"",""TO"",""2"",""1"",""3"",""MUNICIPAL"",""1"",""1"",""0"",""709.8654722"",""0.8693182"",""18.11"",""701.0621"",,,,,,,,,,""43.72"",""734.2853"",,,,,,,,,,""18.1"",""0"",""80.0"",""25.06"",""33.59"",""43.34"",""53.63"",""63.62"",""72.57"",""80.0"",""43.72"",""83.91"",""49.5"",""55.4"",""61.1"",""66.5"",""71.5"",""76.0"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""23086382"",""60009224"",""2312908"",""CE"",""2"",""1"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""857.6486013"",""0.874292"",""98.74"",""840.1149"",,,,,,,,,,""84.49"",""795.7293"",,,,,,,,,,""98.7"",""5"",""96.73"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""84.5"",""95.22"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""23068448"",""60009184"",""2302503"",""CE"",""2"",""1"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""814.4884113"",""0.8765701"",""93.05"",""798.7006"",,,,,,,,,,""84.49"",""795.7293"",,,,,,,,,,""93.1"",""5"",""95.43"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""84.5"",""95.22"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""23068431"",""60009184"",""2302503"",""CE"",""2"",""1"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""797.9471151"",""0.8765701"",""93.05"",""798.7006"",,,,,,,,,,""84.49"",""795.7293"",,,,,,,,,,""93.1"",""5"",""95.43"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""84.5"",""95.22"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""23068446"",""60009184"",""2302503"",""CE"",""2"",""1"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""824.9702832"",""0.8765701"",""93.05"",""798.7006"",,,,,,,,,,""84.49"",""795.7293"",,,,,,,,,,""93.1"",""5"",""95.43"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""84.5"",""95.22"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""15044838"",""60002183"",""1503309"",""PA"",""2"",""1"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""815.4819823"",""0.8767891"",""36.72"",""721.1579"",,,,,,,,,,""47.71"",""732.6697"",,,,,,,,,,""36.7"",""0"",""79.52"",""43.33"",""50.18"",""57.03"",""63.62"",""69.74"",""75.22"",""80.0"",""48.4"",""80.55"",""53.6"",""58.7"",""63.6"",""68.2"",""72.5"",""76.5"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""11002602"",""60000178"",""1100049"",""RO"",""2"",""1"",""3"",""MUNICIPAL"",""1"",""1"",""0"",""742.0984373"",""0.8773752"",""62.51"",""755.5645"",,,,,,,,,,""65.17"",""760.1971"",,,,,,,,,,""62.5"",""3"",""84.44"",""65.39"",""68.16"",""70.81"",""73.33"",""75.7"",""77.92"",""80.0"",""64.6"",""88.1"",""67.1"",""69.5"",""71.9"",""74.1"",""76.2"",""78.1"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""11002619"",""60000178"",""1100049"",""RO"",""2"",""1"",""3"",""MUNICIPAL"",""1"",""1"",""0"",""726.2291901"",""0.8773752"",""62.51"",""755.5645"",,,,,,,,,,""65.17"",""760.1971"",,,,,,,,,,""62.5"",""3"",""84.44"",""65.39"",""68.16"",""70.81"",""73.33"",""75.7"",""77.92"",""80.0"",""64.6"",""88.1"",""67.1"",""69.5"",""71.9"",""74.1"",""76.2"",""78.1"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""52048569"",""60042214"",""5218789"",""GO"",""2"",""1"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""786.4763506"",""0.8778569"",""79.26"",""760.334"",,,,,,,,,,""66.72"",""752.1315"",,,,,,,,,,""79.3"",""4"",""92.0"",""79.37"",""79.47"",""79.58"",""79.69"",""79.79"",""79.9"",""80.0"",""66.7"",""87.03"",""68.9"",""71.0"",""73.0"",""74.9"",""76.7"",""78.4"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""27010108"",""60014060"",""2701001"",""AL"",""2"",""1"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""818.9257743"",""0.8784314"",""73.6"",""764.2886"",,,,,,,,,,""44.13"",""729.9581"",,,,,,,,,,""73.6"",""4"",""97.45"",""74.59"",""75.55"",""76.49"",""77.41"",""78.3"",""79.16"",""80.0"",""43.88"",""92.36"",""49.7"",""55.5"",""61.1"",""66.5"",""71.5"",""76.0"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""41136562"",""60032485"",""4114203"",""PR"",""2"",""1"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""755.9578457"",""0.8791199"",""85.06"",""769.0331"",,,,,,,,,,""73.11"",""757.1952"",,,,,,,,,,""85.1"",""5"",""92.47"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""73.12"",""86.18"",""74.2"",""75.2"",""76.2"",""77.2"",""78.2"",""79.1"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""51046946"",""60041048"",""5108402"",""MT"",""2"",""1"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""761.59"",""0.88"",""47.94"",""738.94"",,,,,,,,,,""55.43"",""747.32"",,,,,,,,,,""47.9"",""1"",""90.68"",""53.18"",""58.35"",""63.34"",""68.07"",""72.45"",""76.43"",""80.0"",""55.06"",""87.47"",""59.2"",""63.2"",""67.0"",""70.7"",""74.0"",""77.2"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""43114267"",""60038327"",""4314308"",""RS"",""2"",""1"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""754.8658416"",""0.8805656"",""61.46"",""756.8552"",,,,,,,,,,""63.55"",""747.2954"",,,,,,,,,,""61.5"",""3"",""100.0"",""64.52"",""67.47"",""70.28"",""72.95"",""75.46"",""77.82"",""80.0"",""63.4"",""81.44"",""66.2"",""68.8"",""71.3"",""73.7"",""75.9"",""78.0"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""43057702"",""60039588"",""4322509"",""RS"",""2"",""1"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""767.5195759"",""0.8823046"",""65.96"",""747.8091"",,,,,,,,,,""63.55"",""747.2954"",,,,,,,,,,""66.0"",""3"",""82.01"",""68.24"",""70.45"",""72.55"",""74.57"",""76.48"",""78.29"",""80.0"",""63.4"",""81.44"",""66.2"",""68.8"",""71.3"",""73.7"",""75.9"",""78.0"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""26071356"",""60013397"",""2606606"",""PE"",""2"",""1"",""3"",""MUNICIPAL"",""1"",""1"",""0"",""740.0490429"",""0.8831169"",""50.76"",""741.1079"",,,,,,,,,,""58.91"",""747.4203"",,,,,,,,,,""50.8"",""2"",""95.49"",""55.58"",""60.3"",""64.83"",""69.11"",""73.08"",""76.72"",""80.0"",""59.0"",""91.93"",""62.4"",""65.8"",""69.0"",""72.1"",""74.9"",""77.6"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""23062132"",""60009171"",""2306405"",""CE"",""2"",""1"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""803.0688885"",""0.8833718"",""84.81"",""788.5474"",,,,,,,,,,""84.49"",""795.7293"",,,,,,,,,,""84.8"",""5"",""93.2"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""84.5"",""95.22"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""23062138"",""60009171"",""2306405"",""CE"",""2"",""1"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""844.680419"",""0.8833718"",""84.81"",""788.5474"",,,,,,,,,,""84.49"",""795.7293"",,,,,,,,,,""84.8"",""5"",""93.2"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""84.5"",""95.22"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""31041071"",""60020670"",""3125606"",""MG"",""2"",""1"",""3"",""MUNICIPAL"",""1"",""1"",""0"",""713.4301"",""0.8857582"",""52.21"",""749.1304"",,,,,,,,,,""58.74"",""750.4243"",,,,,,,,,,""52.2"",""2"",""91.75"",""56.8"",""61.28"",""65.58"",""69.64"",""73.41"",""76.87"",""80.0"",""59.81"",""89.59"",""63.2"",""66.4"",""69.5"",""72.4"",""75.1"",""77.6"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""31031011"",""60021068"",""3143302"",""MG"",""2"",""1"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""852.2630719"",""0.8863677"",""61.58"",""753.8768"",,,,,,,,,,""58.74"",""750.4243"",,,,,,,,,,""61.6"",""3"",""88.28"",""64.62"",""67.55"",""70.34"",""72.99"",""75.49"",""77.83"",""80.0"",""59.81"",""89.59"",""63.2"",""66.4"",""69.5"",""72.4"",""75.1"",""77.6"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""41040865"",""60032784"",""4123907"",""PR"",""2"",""1"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""759.5192"",""0.88943"",""73.65"",""754.093"",,,,,,,,,,""73.11"",""757.1952"",,,,,,,,,,""73.7"",""4"",""88.89"",""74.63"",""75.59"",""76.52"",""77.43"",""78.31"",""79.17"",""80.0"",""73.12"",""86.18"",""74.2"",""75.2"",""76.2"",""77.2"",""78.2"",""79.1"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""22003308"",""60007211"",""2207702"",""PI"",""2"",""1"",""3"",""MUNICIPAL"",""1"",""1"",""0"",""708.4470096"",""0.8899515"",""31.0"",""716.5353"",,,,,,,,,,""52.5"",""744.6791"",,,,,,,,,,""31.0"",""0"",""82.64"",""38.04"",""45.63"",""53.42"",""61.05"",""68.17"",""74.53"",""80.0"",""52.48"",""93.37"",""57.0"",""61.5"",""65.7"",""69.7"",""73.5"",""76.9"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""22003303"",""60007211"",""2207702"",""PI"",""2"",""1"",""3"",""MUNICIPAL"",""1"",""1"",""0"",""716.1580378"",""0.8899515"",""31.0"",""716.5353"",,,,,,,,,,""52.5"",""744.6791"",,,,,,,,,,""31.0"",""0"",""82.64"",""38.04"",""45.63"",""53.42"",""61.05"",""68.17"",""74.53"",""80.0"",""52.48"",""93.37"",""57.0"",""61.5"",""65.7"",""69.7"",""73.5"",""76.9"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""41056035"",""60034772"",""4106902"",""PR"",""2"",""1"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""760.875655"",""0.8903882"",""70.41"",""753.0573"",,,,,,,,,,""73.11"",""757.1952"",,,,,,,,,,""70.4"",""4"",""79.42"",""71.93"",""73.41"",""74.83"",""76.2"",""77.52"",""78.79"",""80.0"",""73.12"",""86.18"",""74.2"",""75.2"",""76.2"",""77.2"",""78.2"",""79.1"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""52056535"",""60042563"",""5218805"",""GO"",""2"",""1"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""820.9126015"",""0.890605"",""86.06"",""776.5049"",,,,,,,,,,""66.72"",""752.1315"",,,,,,,,,,""86.1"",""5"",""89.27"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""66.7"",""87.03"",""68.9"",""71.0"",""73.0"",""74.9"",""76.7"",""78.4"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""52056549"",""60042563"",""5218805"",""GO"",""2"",""1"",""3"",""MUNICIPAL"",""1"",""1"",""0"",""726.9297628"",""0.890605"",""86.06"",""776.5049"",,,,,,,,,,""66.72"",""752.1315"",,,,,,,,,,""86.1"",""5"",""89.27"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""66.7"",""87.03"",""68.9"",""71.0"",""73.0"",""74.9"",""76.7"",""78.4"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""52056548"",""60042563"",""5218805"",""GO"",""2"",""1"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""756.2535375"",""0.890605"",""86.06"",""776.5049"",,,,,,,,,,""66.72"",""752.1315"",,,,,,,,,,""86.1"",""5"",""89.27"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""66.7"",""87.03"",""68.9"",""71.0"",""73.0"",""74.9"",""76.7"",""78.4"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""31175784"",""60021530"",""3116407"",""MG"",""2"",""1"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""810.2357443"",""0.8944276"",""74.97"",""769.0921"",,,,,,,,,,""58.74"",""750.4243"",,,,,,,,,,""75.0"",""4"",""93.85"",""75.74"",""76.49"",""77.22"",""77.94"",""78.64"",""79.33"",""80.0"",""59.81"",""89.59"",""63.2"",""66.4"",""69.5"",""72.4"",""75.1"",""77.6"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""41082944"",""60032646"",""4113700"",""PR"",""2"",""1"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""786.9877"",""0.8965965"",""73.87"",""759.754"",,,,,,,,,,""73.11"",""757.1952"",,,,,,,,,,""73.9"",""4"",""85.7"",""74.82"",""75.74"",""76.64"",""77.51"",""78.37"",""79.19"",""80.0"",""73.12"",""86.18"",""74.2"",""75.2"",""76.2"",""77.2"",""78.2"",""79.1"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""31153281"",""60019537"",""3152204"",""MG"",""2"",""1"",""2"",""ESTADUAL"",""1"",""1"",""1"",""811.361731"",""0.9004289"",""65.71"",""756.9054"",,,,,,,,,,""63.65"",""756.3436"",,,,,,,,,,,,,,,,,,,,""59.81"",""89.59"",""63.2"",""66.4"",""69.5"",""72.4"",""75.1"",""77.6"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""42086487"",""60035653"",""4205001"",""SC"",""2"",""1"",""3"",""MUNICIPAL"",""1"",""1"",""0"",""736.0540787"",""0.9015688"",""59.65"",""749.708"",,,,,,,,,,""62.04"",""747.7686"",,,,,,,,,,""59.7"",""2"",""84.28"",""63.02"",""66.27"",""69.37"",""72.31"",""75.06"",""77.63"",""80.0"",""61.38"",""78.6"",""64.5"",""67.4"",""70.2"",""72.9"",""75.4"",""77.8"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""21019896"",""60005592"",""2105153"",""MA"",""2"",""1"",""3"",""MUNICIPAL"",""1"",""1"",""0"",""726.0087899"",""0.9018845"",""58.92"",""751.8022"",,,,,,,,,,""56.39"",""749.8729"",,,,,,,,,,""58.9"",""2"",""95.57"",""62.41"",""65.78"",""69.0"",""72.05"",""74.9"",""77.55"",""80.0"",""56.43"",""89.11"",""60.3"",""64.1"",""67.7"",""71.2"",""74.3"",""77.3"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""31138080"",""60019138"",""3134905"",""MG"",""2"",""1"",""2"",""ESTADUAL"",""1"",""1"",""0"",""742.7938"",""0.9020301"",""69.2"",""758.6232"",,,,,,,,,,""63.65"",""756.3436"",,,,,,,,,,,,,,,,,,,,""59.81"",""89.59"",""63.2"",""66.4"",""69.5"",""72.4"",""75.1"",""77.6"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""31073397"",""60021425"",""3152501"",""MG"",""2"",""1"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""797.5288"",""0.9027702"",""58.91"",""748.6352"",,,,,,,,,,""58.74"",""750.4243"",,,,,,,,,,""58.9"",""2"",""90.95"",""62.41"",""65.78"",""69.0"",""72.04"",""74.9"",""77.55"",""80.0"",""59.81"",""89.59"",""63.2"",""66.4"",""69.5"",""72.4"",""75.1"",""77.6"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""31080592"",""60022317"",""3108552"",""MG"",""2"",""1"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""808.6421"",""0.9027794"",""76.74"",""772.2012"",,,,,,,,,,""58.74"",""750.4243"",,,,,,,,,,""76.7"",""4"",""96.69"",""77.23"",""77.71"",""78.18"",""78.65"",""79.1"",""79.56"",""80.0"",""59.81"",""89.59"",""63.2"",""66.4"",""69.5"",""72.4"",""75.1"",""77.6"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""31080743"",""60022317"",""3108552"",""MG"",""2"",""1"",""3"",""MUNICIPAL"",""1"",""1"",""0"",""692.869"",""0.9027794"",""76.74"",""772.2012"",,,,,,,,,,""58.74"",""750.4243"",,,,,,,,,,""76.7"",""4"",""96.69"",""77.23"",""77.71"",""78.18"",""78.65"",""79.1"",""79.56"",""80.0"",""59.81"",""89.59"",""63.2"",""66.4"",""69.5"",""72.4"",""75.1"",""77.6"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""41061511"",""60033247"",""4110953"",""PR"",""2"",""1"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""796.8934915"",""0.9041493"",""86.91"",""774.6716"",,,,,,,,,,""73.11"",""757.1952"",,,,,,,,,,""86.9"",""5"",""86.74"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""80.0"",""73.12"",""86.18"",""74.2"",""75.2"",""76.2"",""77.2"",""78.2"",""79.1"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""22020695"",""60006865"",""2205201"",""PI"",""2"",""1"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""791.4103957"",""0.9046996"",""78.99"",""783.8892"",,,,,,,,,,""52.5"",""744.6791"",,,,,,,,,,""79.0"",""4"",""97.64"",""79.14"",""79.28"",""79.43"",""79.57"",""79.72"",""79.86"",""80.0"",""52.48"",""93.37"",""57.0"",""61.5"",""65.7"",""69.7"",""73.5"",""76.9"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""24026892"",""60009861"",""2407203"",""RN"",""2"",""1"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""750.6801"",""0.907947"",""27.27"",""715.8444"",,,,,,,,,,""36.39"",""723.8538"",,,,,,,,,,""27.3"",""0"",""74.59"",""34.46"",""42.44"",""50.84"",""59.19"",""67.04"",""74.04"",""80.0"",""37.24"",""78.55"",""43.8"",""50.6"",""57.3"",""63.8"",""69.9"",""75.3"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""22020411"",""60006796"",""2204352"",""PI"",""2"",""1"",""3"",""MUNICIPAL"",""1"",""1"",""0"",""714.8946364"",""0.908888"",""19.5"",""710.9504"",,,,,,,,,,""52.5"",""744.6791"",,,,,,,,,,""19.5"",""0"",""93.75"",""26.56"",""35.05"",""44.62"",""54.6"",""64.22"",""72.82"",""80.0"",""52.48"",""93.37"",""57.0"",""61.5"",""65.7"",""69.7"",""73.5"",""76.9"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""22018637"",""60007148"",""2204006"",""PI"",""2"",""1"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""750.5710301"",""0.9089454"",""77.97"",""758.2278"",,,,,,,,,,""52.5"",""744.6791"",,,,,,,,,,""78.0"",""4"",""96.77"",""78.27"",""78.56"",""78.86"",""79.15"",""79.43"",""79.72"",""80.0"",""52.48"",""93.37"",""57.0"",""61.5"",""65.7"",""69.7"",""73.5"",""76.9"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""13060129"",""60000498"",""1304203"",""AM"",""2"",""1"",""2"",""ESTADUAL"",""1"",""1"",""0"",""680.7740075"",""0.9090909"",""60.83"",""742.3743"",,,,,,,,,,""62.63"",""746.2058"",,,,,,,,,,,,,,,,,,,,""52.2"",""76.14"",""56.8"",""61.3"",""65.6"",""69.6"",""73.4"",""76.9"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""33101921"",""60025016"",""3304557"",""RJ"",""2"",""1"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""780.9499"",""0.9096154"",""56.19"",""741.2373"",,,,,,,,,,""52.13"",""737.3032"",,,,,,,,,,""56.2"",""2"",""82.26"",""60.14"",""63.97"",""67.62"",""71.07"",""74.29"",""77.27"",""80.0"",""52.13"",""81.21"",""56.7"",""61.2"",""65.5"",""69.6"",""73.4"",""76.9"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""51017557"",""60040775"",""5103502"",""MT"",""2"",""1"",""2"",""ESTADUAL"",""1"",""1"",""1"",""757.84"",""0.91"",""35.92"",""726.35"",,,,,,,,,,""48.02"",""738.0"",,,,,,,,,,,,,,,,,,,,""55.06"",""87.47"",""59.2"",""63.2"",""67.0"",""70.7"",""74.0"",""77.2"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""31146377"",""60021511"",""3162906"",""MG"",""2"",""1"",""3"",""MUNICIPAL"",""1"",""1"",""1"",""828.5145335"",""0.9114573"",""68.55"",""762.1449"",,,,,,,,,,""58.74"",""750.4243"",,,,,,,,,,""68.6"",""3"",""87.3"",""70.39"",""72.16"",""73.87"",""75.51"",""77.08"",""78.58"",""80.0"",""59.81"",""89.59"",""63.2"",""66.4"",""69.5"",""72.4"",""75.1"",""77.6"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
"2023,""29127086"",""60017275"",""2914653"",""BA"",""2"",""1"",""3"",""MUNICIPAL"",""1"",""1"",""0"",""726.3159089"",""0.9122655"",""31.1"",""716.9435"",,,,,,,,,,""36.77"",""724.8489"",,,,,,,,,,""31.1"",""0"",""86.79"",""38.14"",""45.71"",""53.48"",""61.09"",""68.2"",""74.55"",""80.0"",""36.8"",""84.53"",""43.4"",""50.2"",""57.1"",""63.6"",""69.8"",""75.2"",""80.0"",""55.9"",""86.0"",""59.9"",""63.77"",""67.47"",""70.97"",""74.23"",""77.24"",""80.0"""
